calendar-year,academic-year,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2022,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,17,42.5,6.99,5.0,31.0,31.0,39.0,42.0,44.0,60.0,60.0,38.17,46.83
2022,3,162.8,9.71,17.0,145.0,145.0,155.0,161.0,172.0,176.0,176.0,156.78,168.82
2022,12,136.1,6.02,9.0,124.0,124.0,132.0,135.0,141.0,146.0,146.0,132.37,139.83
2022,2,161.0,12.49,9.0,139.0,139.0,155.0,157.0,164.0,189.0,189.0,153.26,168.74
2022,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,19,1.3,1.42,2.0,0.0,0.0,0.0,1.0,2.0,5.0,5.0,0.42,2.18
2022,11,171.6,10.22,19.0,155.0,155.0,161.0,171.0,180.0,188.0,188.0,165.27,177.93
2022,9,194.0,6.75,3.0,187.0,187.0,191.0,192.0,194.0,212.0,212.0,189.81,198.19
2022,5,190.1,19.84,21.0,168.0,168.0,175.0,181.0,196.0,232.0,232.0,177.8,202.4
2022,14,99.9,10.39,19.0,85.0,85.0,89.0,101.0,108.0,115.0,115.0,93.46,106.34
2022,16,55.6,7.05,9.0,44.0,44.0,50.0,55.0,59.0,68.0,68.0,51.23,59.97
2022,10,212.9,8.03,14.0,200.0,200.0,205.0,214.0,219.0,227.0,227.0,207.92,217.88
2022,18,2.3,1.85,2.0,0.0,0.0,1.0,1.0,3.0,6.0,6.0,1.16,3.44
2022,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8,182.7,11.88,15.0,155.0,155.0,178.0,182.0,193.0,195.0,195.0,175.33,190.07
