calendar-year,academic-year,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2021,13,110.4,7.31,7.0,98.0,98.0,107.0,110.0,114.0,125.0,125.0,105.87,114.93
2021,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,-3,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.09,0.29
2021,6,193.8,11.4,10.0,173.0,173.0,188.0,191.0,198.0,217.0,217.0,186.73,200.87
2021,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,17,31.4,9.64,12.0,18.0,18.0,26.0,28.0,38.0,52.0,52.0,25.43,37.37
2021,3,183.5,9.76,10.0,163.0,163.0,178.0,186.0,188.0,199.0,199.0,177.45,189.55
2021,12,104.2,6.48,12.0,96.0,96.0,97.0,105.0,109.0,117.0,117.0,100.19,108.21
2021,2,145.5,11.31,12.0,125.0,125.0,140.0,145.0,152.0,165.0,165.0,138.49,152.51
2021,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,19,3.5,2.84,2.0,0.0,0.0,2.0,2.0,4.0,11.0,11.0,1.74,5.26
2021,11,167.4,6.83,10.0,156.0,156.0,162.0,165.0,172.0,178.0,178.0,163.17,171.63
2021,9,202.6,8.03,14.0,189.0,189.0,196.0,201.0,210.0,215.0,215.0,197.62,207.58
2021,5,197.6,11.13,17.0,182.0,182.0,190.0,193.0,207.0,216.0,216.0,190.7,204.5
2021,14,60.7,8.0,9.0,44.0,44.0,57.0,60.0,66.0,72.0,72.0,55.74,65.66
2021,16,25.9,7.31,9.0,19.0,19.0,20.0,22.0,29.0,40.0,40.0,21.37,30.43
2021,10,170.9,7.5,8.0,157.0,157.0,167.0,169.0,175.0,187.0,187.0,166.25,175.55
2021,18,4.9,2.59,4.0,1.0,1.0,3.0,4.0,7.0,9.0,9.0,3.3,6.5
2021,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,188.0,14.66,29.0,167.0,167.0,177.0,182.0,206.0,207.0,207.0,178.91,197.09
2022,0,108.5,7.84,6.0,96.0,96.0,104.0,106.0,110.0,124.0,124.0,103.64,113.36
2022,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,7,205.7,12.89,11.0,177.0,177.0,201.0,203.0,212.0,229.0,229.0,197.71,213.69
2022,20,0.5,1.02,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,-0.14,1.14
2022,1,148.8,9.03,16.0,133.0,133.0,139.0,150.0,155.0,161.0,161.0,143.2,154.4
2022,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,-2,18.4,6.31,9.0,8.0,8.0,15.0,16.0,24.0,29.0,29.0,14.49,22.31
2022,4,194.8,10.23,7.0,176.0,176.0,190.0,194.0,197.0,216.0,216.0,188.46,201.14
2022,-1,53.5,9.07,4.0,34.0,34.0,53.0,54.0,57.0,69.0,69.0,47.88,59.12
2022,15,27.7,6.75,4.0,15.0,15.0,25.0,26.0,29.0,42.0,42.0,23.51,31.89
2022,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,13,83.3,9.96,12.0,74.0,74.0,76.0,78.0,88.0,109.0,109.0,77.13,89.47
2022,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,-3,1.0,1.55,2.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.04,1.96
2022,6,207.3,11.58,15.0,187.0,187.0,201.0,204.0,216.0,224.0,224.0,200.12,214.48
2022,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,17,26.7,9.02,18.0,16.0,16.0,18.0,24.0,36.0,45.0,45.0,21.11,32.29
2022,3,157.1,10.57,12.0,138.0,138.0,149.0,157.0,161.0,174.0,174.0,150.55,163.65
2022,12,125.5,9.16,11.0,109.0,109.0,121.0,125.0,132.0,138.0,138.0,119.82,131.18
2022,2,157.9,14.39,19.0,140.0,140.0,147.0,151.0,166.0,190.0,190.0,148.98,166.82
2022,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,19,4.9,3.36,3.0,1.0,1.0,3.0,3.0,6.0,12.0,12.0,2.82,6.98
2022,11,169.3,8.64,9.0,152.0,152.0,166.0,169.0,175.0,186.0,186.0,163.95,174.65
2022,9,195.1,14.48,31.0,175.0,175.0,181.0,189.0,212.0,212.0,212.0,186.12,204.08
2022,5,191.4,11.86,15.0,169.0,169.0,186.0,191.0,201.0,210.0,210.0,184.05,198.75
2022,14,80.3,8.49,10.0,67.0,67.0,76.0,80.0,86.0,95.0,95.0,75.04,85.56
2022,16,23.7,4.17,9.0,17.0,17.0,18.0,24.0,27.0,28.0,28.0,21.11,26.29
2022,10,209.3,8.82,14.0,196.0,196.0,203.0,205.0,217.0,226.0,226.0,203.83,214.77
2022,18,7.7,5.42,11.0,0.0,0.0,2.0,5.0,13.0,16.0,16.0,4.34,11.06
2022,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8,186.7,12.97,17.0,169.0,169.0,177.0,181.0,194.0,215.0,215.0,178.66,194.74
