calendar-year,academic-year,mean,std-dev,iqr,min,low-95pc-bound,q1,median,q3,high-95pc-bound,max,low-ci,high-ci
2022,13,95.1,12.19,10.0,71.0,71.0,90.0,98.0,100.0,110.0,110.0,87.54,102.66
2022,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,-3,0.4,0.66,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-0.01,0.81
2022,6,208.9,11.37,9.0,186.0,186.0,203.0,207.0,212.0,231.0,231.0,201.85,215.95
2022,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,17,23.1,9.09,7.0,14.0,14.0,18.0,20.0,25.0,48.0,48.0,17.46,28.74
2022,3,175.1,20.24,25.0,140.0,140.0,167.0,174.0,192.0,208.0,208.0,162.56,187.64
2022,12,123.5,12.6,20.0,105.0,105.0,114.0,124.0,134.0,144.0,144.0,115.69,131.31
2022,2,171.7,13.38,20.0,144.0,144.0,164.0,167.0,184.0,189.0,189.0,163.41,179.99
2022,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,19,4.6,2.69,3.0,1.0,1.0,3.0,4.0,6.0,11.0,11.0,2.93,6.27
2022,11,194.3,8.43,13.0,178.0,178.0,188.0,196.0,201.0,205.0,205.0,189.08,199.52
2022,9,212.5,10.58,15.0,191.0,191.0,205.0,212.0,220.0,229.0,229.0,205.94,219.06
2022,5,215.2,13.4,22.0,191.0,191.0,205.0,211.0,227.0,234.0,234.0,206.89,223.51
2022,14,87.5,7.07,12.0,74.0,74.0,83.0,88.0,95.0,96.0,96.0,83.12,91.88
2022,16,23.7,6.36,6.0,16.0,16.0,19.0,22.0,25.0,36.0,36.0,19.76,27.64
2022,10,211.1,12.19,16.0,188.0,188.0,202.0,209.0,218.0,230.0,230.0,203.54,218.66
2022,18,4.3,3.1,4.0,0.0,0.0,2.0,3.0,6.0,10.0,10.0,2.38,6.22
2022,-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,8,228.4,10.64,18.0,211.0,211.0,219.0,227.0,237.0,247.0,247.0,221.8,235.0
